ID	Title	Abstract
49	Comparison of the biomass and dendrometric parameters of Norway spruce with its different representations in young stands at lower altitudes in the Czech Republic	"In forestry, it is still common to plant the seedlings of and cultivate Norway spruce (Picea abies L. Karst) at lower altitudes; however, the climatic change that has been occurring increases evaporative demands in these areas. As a result, the spruce evidently suffers from drought, withers and loses its power to grow, thus, influencing stem thickness and tree-height growth, as well as biomass production. Therefore, the growth and biomass production of young (5-, 15- and 25-year-old) Norway spruce stands at these altitudes (i.e., from 200 to 500 m a.s.l.) was surveyed, as a case study, across the Training Forest Enterprise ""Masaryk Forest"" Krtiny. There, 48 stands with a varied representation of spruce (i.e., up to 30%, 31%-60%, 61%-90% and over 91%) were analyzed. In each stand, 12 trees were sampled across all social status classes (i.e., sub-dominant, co-dominant and dominant) in detail. Basic dendrometric parameters (such as the total tree height, height of the crown base and stem diameter at breast height) and the amount of the above-ground tree organ biomass (i.e., stem, branches and needles) were investigated. Based on the trends found in the biomass production here and climate change predictions, we recommend that Norway spruce be cultivated only in zones from an altitude of ca 400 m a.s.l., with an annual precipitation of 700 mm and an average annual temperature of 7 degrees C, and its percentage representation in the stand be no more than 30%."
50	Transgenerational effects of water limitation on reproductive mother plants in a common garden of the shrub Frangula alnus	A better understanding of responses to water limitation in woody species can help us to cope with the consequences of the progressing climate change. We focused on the putative transgenerational effects of water limitation in the maternal environment during reproduction. Water was restricted for cuttings of Frangula alnus Mill. in a common garden setting, with a Belgian (local), Italian and Swedish provenance, during the growing season of 2020 and mature berries were collected during the whole reproductive phase. Stones that were extracted from the berries were given a cold stratification. In the next spring, the germination percentage of the stones from the water restricted maternal environment was significantly higher than that of the stones from the normal maternal environment, for the three provenances, notwithstanding the fact that stone weight was not different. The timing of seedling emergence was advanced for the water-limited maternal environment, but only for the stones harvested when mature berry production was the highest (9th and 16th of July 2020). Population differentiation was observed for the timing of seedling emergence, which reflected population differentiation for bud burst of the mother plants in the common garden, including a counter-gradient effect for the Swedish provenance, and corroborating the suggestion that the timing of seedling emergence and leaf phenology may have a common genetic basis. In addition, the Swedish provenance displayed a somewhat more stable germination percentage over the whole berry collection period when the stones were harvested. A partitioning of variance analysis suggested that germination percentage is more genetically determined than timing of seedling emergence, probably reflecting the more important need to sense the environment for an adequate timing of emergence.
51	Invasive plants and agri-food waste extracts as sustainable alternatives for the pre-emergence urban weed control in Portugal central region	The continued use of synthetic herbicides to control weeds leads to environmental pollution and health issues. Consequently, chemical formulations have been increasingly banned. However, sustainable solutions are lacking in the market. Alternatively, valorisation of phytotoxic waste to reduce the herbicides use promotes sustainability, meeting circular economy. We aimed at assessing the herbicidal potential of aqueous extracts of waste from the management of invasive plants (Acacia dealbata bark, Oxalis pes-caprae biomass) and agri-food (spent coffee grounds) on common urban weeds (Achillea ageratum, Conyza canadensis and Dittrichia viscosa) in Portugal. In vitro (paper and soil) and pot assays (soil) were conducted to test the pre-emergence (germination and seedlings) and post-emergence (well-stablished plants) effect of waste extracts on these weeds. Extracts reduced pre-emergence performance of weeds, but marginally affected post-emergence parameters. Germination was inhibited up to 83% by O. pes-caprae in A. ageratum, up to 88% and 87% by A. dealbata and O. pes-caprae in C. canadensis, and up to 70% by concentration in D. viscosa. A. dealbata and O. pes-caprae extracts also drastically reduced radicle length (30% and 55% in A. ageratum, 77% and 81% in C. canadensis, 90% and 92% in D. viscosa, respectively). However, soil neutralized the inhibitory pre-emergence effect. The main findings highlight that the use of A. dealbata and O. pes-caprae extracts as bioherbicides may require an additional synthetic herbicides application, as extracts alone cannot fully control urban weeds in areas without soil. Combining bioherbicides and commercial formulations still reduces the application of toxic chemicals, promoting sustainability.
52	Effect of bioslurry effluent on seedling growth of Swiss chard (Beta vulgaris L.)	Glasshouse experiments to evaluate the effect of bioslurry effluent on seedling growth of Swiss chard (Beta vulgaris L) were conducted in summer 2017 and winter 2018 at Dohne Agriculture Development Institute, Stutterheim, Eastern Cape, South Africa. Two cultivars of Swiss chard, Star 1801 and Fordhook giant, were planted in 200 cavity trays using a hygromix commercial growing medium incorporated with fertilizer treatments at different rates of bioslurry: no incorporation (control), 50% bioslurry, 100% bioslurry, 200% bioslurry and the recommended rate of 2:3:4 (30) NPK fertilizers. In the glasshouse the experiments were arranged in a randomized complete block design (RCBD) which was replicated three times. At four weeks after germination, ten (10) seedlings per treatment were destructively sampled randomly to determine the plant growth and biological mass parameters: (i) Seedling height, shoot and root height; (ii) Seedling mass; (iii) Fresh shoot and fresh root mass as well as their dry mass; (iv) Nutrient content of leaves. The results indicated that fertilization with 100%Bioslurry produced significantly taller seedlings and shoot height, while the shortest seedlings were obtained from the recommended inorganic fertilizer. Fertilization with 200%Bioslurry and the control treatment produced significantly higher biological yield compared to other treatments. The interaction between fertilizer treatments, cultivar and season indicated that summer season performed better compared to winter in seedling growth and development, and Fordhook giant fertilized with 100% and 200% bioslurry was superior compared to Star 1801. Fertilization with 50% bioslurry resulted in seedlings with higher sodium, while the seedlings grown in the control treatment showed higher copper content. The highest manganese was obtained from the seedlings fertilized with the inorganic fertilizer. It is therefore, concluded that fertilization with bioslurry at 100% and 200% bioslurry application rates enhanced the growth and quality of Swiss chard seedlings.
53	Identification and management of Tomato brown rugose fruit virus in greenhouses in Mexico	Tomato brown rugose fruit virus (ToBRFV) has become a cause of great concern in the global tomato agro-industry since its first report in Israel in 2014. Global tomato production is affected by ToBRFV, and management practices are being evaluated. We tested seed lots from international producers as well as greenhouse substrates and water wells as possible sources of virus contamination. We identified a second introduction of ToBRFV in Mexico by a strain closely resembling isolates from the Netherlands and the Middle East. ToBRFV was detected by RT-PCR in seed coats and epicotyls (from commercial seeds and seedlings obtained from infected tomato plants), indicating a transmission rate of 9%. Virus-like particles (VLPs) were found in wells used for irrigation in greenhouses, but these exhibited low infectivity. These findings suggest that water sources could serve as ToBRFV reservoirs. We evaluated four chemical and six thermal methods for sanitizing substrates, plasticware, and other greenhouse utensils, using detached leaf bioassays in Nicotiana rustica. The most effective chemical sanitization method was treatment with glutaraldehyde plus quaternary ammonium salts and pentapotassium salts. The most effective heat treatment was at 92 degrees C for 30 minutes, which inactivated the virus. Tomato producers could implement these sanitization methods to control ToBRFV.
54	Canadian Plant Disease Survey 2023 volume 103: disease highlights 2022	Diseases of berry, vegetable, ornamental nursery and landscape plants in south coastal British Columbia submitted to Elmhirst Diagnostics & Research in 2022 and causal agents are listed. In April - May, cold, wet soils led to nutrient deficiency symptoms on foliage and cool, rainy weather through June led to high levels of botrytis in berries and many other crops. This was followed by hot, dry weather from July-September causing heat and drought stress on many crops and landscape plants. Powdery mildew was severe on many nursery and landscape plants, such as big-leaf maple (Acer macrophyllum). No significant new diseases were observed.
55	Application of living mulch in rows of the apple trees on several rootstocks - long-term evaluation	The long-term influence of several living mulches on apple tree growth, nutrient status, yield, and fruit quality concerning the year of cover crop sowing in tree rows was evaluated in the Lower Silesia region in the southwestern part of Poland. The estimation was conducted in six apple tree 'Ligol' populations differentiated by the rootstock: M.26, M.9, P 60, P 2, P 16, and P 22. In experiment no. 1, one-year-old nursery stock was planted, and perennial living mulches were sown: colonial bent grass (Agrostis vulgaris With.) and white clover (Trifolium repens L.) in the same year and blue fescue (Festuca ovina L.) in the following year. In experiment no. 2, which involved two-year-old stock, the sowing of blue fescue was delayed until the second, third, fourth, and fifth years following orchard planting. The presence of the cover crop significantly affected young tree growth when one-year-old trees were planted. The sowing of the living mulch in the first or the second year after tree planting led to a significant reduction in the cumulative yield obtained from the young trees. The living mulch improved the red coloration of the fruit skin in the young orchard, but it caused a reduction in the mean fruit weight and size. However, it also contributed to decreased nitrogen concentration in the leaves of the apple trees, and the tree tolerance to living mulch increased as the orchard aged. A choice of semidwarf rootstock, postponed sowing of cover crop, and high-quality nursery stock were recognized as the most important factors for fostering apple tree tolerance to living mulches in tree rows.
56	Adjuvant effects on pyraclostrobin and boscalid residues, systemic movement, and dietary risk in garlic under field conditions	Adjuvants are supplemental substances added to pesticide tank mixtures to enhance their efficacy by altering the dispersing, emulsifying, spreading, sticking, and wetting properties of the spray mixture. The goals of this study were an assessment of the effectiveness of pyraclostrobin and boscalid against garlic rust; the fungicide's dissipation and translocation within plant tissue in the presence of commercial adjuvants DashR HC EC; and the validation of an analytical method for concurrently determining boscalid and pyraclostrobin in green garlic and garlic bulbs. Pyraclostrobin and boscalid retention in green garlic and the dietary exposure risks were also evaluated. The adjuvant DashR HC EC is an emulsifiable concentrate containing fatty acids, methyl esters, and alkoxylated alcohol-phosphate esters. The test plots were sprayed with the maximum recommended dosage of 400.5 g a.i. ha<sup>-1</sup> boscalid and 100.5 g a.i. ha<sup>-1</sup> pyraclostrobin. The residues of pyraclostrobin and boscalid in garlic bulb and green garlic samples were determined using a mini-Luke multi-residue solvent extraction method paired with a high-performance liquid chromatography diode array detector (HPLC-DAD). This method is based on the extraction of a homogeneous sample with acetone, petroleum ether, and dichloromethane. Boscalid and pyraclostrobin recoveries in green garlic and garlic bulbs ranged from 71% to 107% on average, with a relative standard deviation (RSD) of 6.8% to 18.1%, and limits of quantification were 0.02 mg/kg. In green garlic and garlic bulbs, boscalid residues ranged from 0.14 to 3.51 mg/kg and pyraclostrobin from lower than LOQ to 1.43 mg/kg, during the experiment. The adjuvant increased the fungicidal efficacy of the fungicides and their retention on green garlic. Although boscalid is considered a nonsystemic fungicide, it showed higher translocation from garlic leaves to garlic bulbs than pyraclostrobin. Regarding the dietary risk assessment, the use of the adjuvant in a tank mixture with boscalid and pyraclostrobin is considered safe 14 days after application, which agrees with the recommended PHI.
57	Sustainable control stategies of the two-spotted mite Tetranychus urticae Koch (Prostigmata: Tetranychidae) in citrus	The two spotted mite is a key pest in Mediterranean citrus crops. This citrusagrosystem harbors a rich and abundant community of native predators that feed onTetranychus urticae. The groundcover vegetations also plays an important role in thepopulation regulation. However, recurrent outbreaks during summer lead to repetitive sprays to control its populations. During two consecutive years, a T. urticae control strategy based on conservation biological control and the use of paraffin oils was implemented in a commercial grove of Citrus clementina cv., Clementina de Nules grafted on Citrange Carrizo rootstock, located in southern Catalonia (Spain). No synthetic acaricides nor insecticides were sprayed during that period. A permanent groundcover was maintained and mowed regularly. The population dynamics of T. urticae and natural enemies in the tree canopies was monitored. The number of symptomatic or spotted leaves, T. urticae individuals per leaf, and the presence of natural enemies were recorded. From August onwards T. urticae population on fruits was also monitored. When the economic threshold was reached, paraffin oil was used to keep it under control. Two sprays during the first season and three during the second were conducted. At harvest, the symptoms caused by T. urticae on fruits were assessed. During the first season, only 1% of the fruits showed severe scarring and 12% showed small scars on the fruit rind. At harvest of the second season no fruits with severe scarring were recorded, showing the efficacy of the strategy followed.
58	Scientific-based drip irrigation regime for raspberry plants cultivated in the central part of the non-black earth region	Raspberry is an important berry crop; its production volumes increase from year to year. To produce high-quality planting material and gain high and stable yields under unstable weather conditions, resource-saving technologies, including drip irrigation, are required. The purpose of this study was to develop a scientific-based drip irrigation regime for raspberry plants cultivated in the central part of the non-Black Earth Region of Russia. A two-factor field experiment was launched in autumn 2019. The first factor (factor A) was the drip irrigation regime; the moisture content in the root layer was maintained in the following ranges: 60-80, 70-90, and 80-100% of the field moisture capacity (FMC). The second factor (factor B) was the raspberry variety: Nagrada or Solnyshko. Drip watering can substantially reduce irrigation water consumption. In the variant involving drip irrigation and moisture content in the root layer maintained in the range of 80-100% of the field moisture capacity, irrigation water savings averaged 65% compared to traditional watering techniques; in the variant involving drip irrigation and moisture content in the root layer maintained in the range of 60-80% FMC, water savings averaged 78%. In addition, local irrigation creates the optimal air and water regime in the soil. In experimental variants involving irrigation, precipitation accounted for the main part of the total water consumption (71-81%); while irrigation water for only 15-22%. In variants with soil moisture maintained at levels exceeding 70% FMC, the stem diameter in seedlings was 20-40% larger compared to the control, the height of seedlings was 40-50% larger, and the yield was twice as much as in the control variant. This makes it possible to recommend such irrigation regimes as optimal ones.
59	Regulation of yield, fruit size, and leaf mineral nutrients of the 'Sumadinka' sour cherry cultivar with help of rootstocks	The impact of seven clonal rootstocks (Colt, MaxMa 14, Krymsk 6, Adara, Cigancica, Gisela 5, and Gisela 6) and one local plum (Myrobalan seedlings) on yield, fruit weight, leaf mineral content at 120 days after full bloom (DAFB), and deviation from optimum percentage (DOP) for macro- and microelements of the 'Sumadinka' sour cherry cultivar was evaluated in orchard conditions for two consecutive years. Results showed that yield was higher on Adara, Gisela 5 and MaxMa 14, intermediate on Cigancica and Krymsk 6, and lower on Colt, Gisela 6, and Myrobalan rootstocks. The average fruit weight (FW) was highest on Gisela 6 and lowest on Myrobalan seedlings, and FW was higher in the second year of the trial. Significant effect of rootstock was found on the leaf mineral analysis properties evaluated. Thus, Adara showed the best capacity to uptake and translocate to the scion leaves for most macro- and microelements, whereas the poorest nutritional status was, in general, obtained for Myrobalan, probably due to the incidence of graft incompatibility disturbances with the 'Sumadinka' cultivar. MaxMa 14 showed the best balanced nutritional values (DOP) whereas the wider imbalance among elements was induced by Myrobalan seedlings. 'Krymsk 6' had, in general, lower values for most leaf mineral elements but higher DOP macro and DOP micro-indexes, showing more unbalanced nutritional index than the rest of rootstocks, with the exception of Myrobolan, and both of them followed by Colt. This work demonstrates that the rootstock strongly influences some important sour cherry attributes such as yield, fruit size, leaf macro- and microelements. The significant positive correlations between yield and mineral elements as Mn and Ca could indicate the interest of rootstocks having higher absorption and uptake for these elements in the present growing conditions. Considering their overall performance and tolerance to heavy and acidic soils, and according to the PCA results, Adara, MaxMa 14, and Gisela 6 appear as new promising rootstocks and can be recommended for sour cherries growing under similar soil conditions. We believe that sufficient information on the influence of different rootstocks on yield, fruit size, and leaf mineral composition of sour cherry would enable less ambiguous comparisons within and among them and ensure the best choice for growing a specific cultivar in similar environmental conditions.
60	Technological research of pneumoseparator for forest seed extraction	A technological study on the operation of a pneumatic separator on a BCC Cleaner&Seed Sizer (mini) machine for extraction of Scots pine (Pinus sylvestris L.) seeds has been carried out. It is part of the new technological equipment for greenhouse production of container seedlings in the Lokorsko forest nursery. Compared to the traditional production of saplings in Bulgaria for afforestation, the new production requires the extracted seeds to have higher quality indicators. In order to establish the optimal operating modes of the pneumoseparator for high quality seed production, with minimal seed losses in the waste in the aspiration system, a multifactor active experiment and optimization in the treatment of Scots pine seeds was conducted. The obtained results were used to establishment of a regression models to predict the technological parameters and the quality of the obtained seeds depending on the operating modes of the machine. The optimal parameters for setting the pneumatic separator have been established and functional modes for Scots pine seeds extraction have been determined.
61	Conservation of the bird cherry (Padus Mill.) germplasm by cold storage and cryopreservation of winter cuttings	Conservation at cryogenic temperatures, usually in liquid nitrogen (LN) or in its vapor, is the only reliable method for the long-term ex situ conservation of fruit and berry crops with vegetative reproduction. In this study, five bird cherry (Padus Mill.) varieties of different genetic origin from the bird cherry genebank at the N.I. Vavilov All-Russian Institute of Plant Genetic Resources (VIR, Russia) were tested for their response to cryopreservation in LN vapor (-183--185 degrees C). The response included viability under laboratory and field conditions, morphological assessment of the developed plants and biochemical analysis of fruits produced during three consecutive years by plants developed from cryopreserved cuttings. All parameters were compared to those recorded after cold storage of cuttings (-5 degrees C), a routine mid-term conservation method currently used at the VIR genebank. The initial viability of winter cuttings varied from 86.7% to 93.3%. Six-month cold storage and cryopreservation reduced viability to 53.3-86.7% and 43.3-60.0%, respectively, which was above the 40% viability threshold in all varieties tested. Cuttings after cold storage showed better viability when recovered in the laboratory (80% mean viability) than in the field (58% mean viability); viability of cryopreserved cuttings was not affected by recovery conditions. The results of a two-way analysis of covariance suggested that storage and recovery conditions had the most significant effect on viability (p < 0.0001), while the effects of genotype (p = 0.062) and factor interactions (p = 0.921) were minor. Cryopreservation had little or no influence on morphological parameters of the plants recovered in the field, including plant height, number of shoots, internodes and roots, and root length. Similarly, no effect of cryopreservation was recorded on dry matter content, total sugar content and ascorbic acid concentration in fruits produced by plants developed from the cryopreserved cuttings. These results suggest that cryopreservation in LN vapor is a reliable method for conservation of the bird cherry genetic collection and is worth testing with a broader variety of genotypes.
62	Influence of container, potting media and nutrients on production and post-production consumer acceptance of potted marigold (Tagetes patula L.)	Production of potted plants is influenced by factors viz., type of container, potting medium, nutrient dose. A study was conducted to standardize these factors for potted French marigold var. Arka Pari. The treatments comprised of two type of containers (plastic and coir), three potting media [red soil + FYM + sand (1:1:1 v/v), Arka fermented cocopeat (AFC), AFC + vermicompost (1:1 v/v)] and four nutrition concentrations (160:30:180 ppm N:P: K, 128:24:144 ppm N:P: K, 96:18:108 ppm N:P:K and 3% Jeevamrutha) laid out in factorial completely randomized design replicated thrice. Plants grown in potting media combination of Arka fermented cocopeat (AFC) + vermicompost (1:1 v/v) along with weekly application of nutrient solution (128:24:144 ppm NPK) produced maximum number of flowers plant<sup>-1</sup> (147.61) and registered highest uptake of nitrogen (2.87 g plant<sup>-1</sup>), phosphorus (0.53 g plant<sup>-1</sup>), potassium (3.24 g plant<sup>-1</sup>), magnesium (0.85 g plant<sup>-1</sup>) and sulphur (0.21 g plant<sup>-1</sup>). Based on the attributes of the potted plants, this treatment combination also registered the highest score (81.2 on a scale of 100), willingness of the consumers to purchase (4.5 on a scale of 5), overall acceptability (2.7 on a scale of 3) and the benefit cost ratio of 1.18.
63	Impact of intron and retransformation on transgene expression in leaf and fruit tissues of field-grown pear trees	Stable and high expression of introduced genes is a prerequisite for using transgenic trees. Transgene stacking enables combining several valuable traits, but repeated transformation increases the risk of unintended effects. This work studied the stability and intron-mediated enhancement of uidA gene expression in leaves and different anatomical parts of pear fruits during field trials over 14 years. The stability of reporter and herbicide resistance transgenes in retransformed pear plants, as well as possible unintended effects using high-throughput phenotyping tools, were also investigated. The activity of beta-glucuronidase (GUS) varied depending on the year, but silencing did not occur. The uidA gene was expressed to a maximum in seeds, slightly less in the peel and peduncles, and much less in the pulp of pear fruits. The intron in the uidA gene stably increased expression in leaves and fruits by approximately twofold. Retransformants with the bar gene showed long-term herbicide resistance and exhibited no consistent changes in leaf size and shape. The transgenic pear was used as rootstock and scion, but grafted plants showed no transport of the GUS protein through the graft in the greenhouse and field. This longest field trial of transgenic fruit trees demonstrates stable expression under varying environmental conditions, the expression-enhancing effect of intron and the absence of unintended effects in single- and double-transformed woody plants.
64	Comparison of leaf litter decomposition and microbial decomposer communities in fringe and riverine mangroves in French Guiana	Mangroves are highly productive and changing forests located in the intertidal zone of tropical regions. Leaf litter decomposition represents a substantial part of their carbon sink abilities. Little is known about the potential effect of climate change on this key process of ecosystem functioning. This study compared leaf litter microbial decay between fringe and riverine Avicennia germinans stands. A direct and reciprocal transplant experiment using litterbags was setup in French Guiana to test 3 hypotheses: (i) the activities and abundance of microbial decomposers are lowest in the fringe mangroves due to exposure to saline water and tidal immersion; (ii) for these reasons, litter decomposes faster in riverine stands; and (iii) according to the home-field advantage hypothesis, litter decomposes more rapidly in the environment from which it originates. Remaining litter masses, abundance of litter microbial community (phospholipid fatty acid signatures (PLFA)), and their functional capability (enzyme activities and Biolog) were assessed. Litter directly transplanted in riverine stands showed higher enzymatic activity (+ 77%), catabolic diversity (+ 10%), and microbial biomass (+ 60%) than litter transplanted directly in fringe stands. In contrast, both riverine and fringe derived litter showed faster decay at the fringe (14% mass loss) than riverine site (4% mass loss) between 30 and 45 days. Here, environmental conditions associated with different distances from the sea such as salinity and inundation regimes, rather than microbial features are suggested as main factors affecting decomposition process. Expected sea level rise in the coastal Guianas may therefore modify the mangroves productivity in the coming decades.
65	The post-registration monitoring of glyphosate-treated plants using anecic earthworms	Glyphosate N-(phosphonomethyl) glycine is a widely-used herbicide in agriculture. The anecic earthworm, Lumbricus terrestris feeds and forages for surface plant materials meaning that this species has a unique and direct exposure to agrichemicals. At the recommended product rates, significantly (F<sub>1,44</sub> = 8.67, p= .005) higher numbers of L. terrestris middens were found in the glyphosate treated areas of an arable crop field. Laboratory feeding assays using field aged plant materials indicated that previous glyphosate treatment was a statistically significant factor affecting earthworm L. terrestris biomass (F<sub>1</sub>,<sub>12</sub> = 5.75, p= .03). Negligible glyphosate residues were detectable, and the field aged plant materials were encrusted with fungal hyphae. This suggests that glyphosate influences the colonisation of plant material by a litter-fungus complex which improves the food quality to earthworms. Concentrations of epoxiconazole, a fungicide, were detected in some plant materials and may influence overall food quality to earthworms. Glyphosate treatment on fresh volunteer plant leaves (unwanted crop seedlings) was not a statistically significant factor affecting earthworm L. terrestris biomass (F<sub>1</sub>,<sub>6</sub> = 0.16, p= .92). These results indicate fungal communities influence feeding behaviours, and plant materials are a direct source of agrichemicals to anecic earthworms.
66	Production of compost from logging residues. (Special Issue: Bioprocesses and sustainable development (BSD-2023).)	The implementation of forest management generates logging residue which can be used in several ways. One of the option is to use of logging residue in the composting process. Therefore, this study determined the possibility of producing compost based on logging residue and the produced fertilizer used to fertilize forest nurseries. Pine chips and sewage sludge were used for carrying out the study. The compost, as well as the leachate produced during composting, were characterized by high NPK content. The leachate collected at the end of the experiment was characterized by nitrogen content of approximately 6500 mg.dm<sup>-3</sup>, phosphorus of approximately 450 mg.dm<sup>-3,</sup> and potassium of approximately 500-700 mg.dm<sup>-3</sup>. In contrast, the compost produced contained approximately 0.57 g.kg<sup>-1</sup> nitrogen, approximately 0.39 g.kg<sup>-1</sup> phosphorus, and approximately 0.24 g.kg<sup>-1</sup> potassium. The disadvantage in terms of the usefulness of the resulting fertilizer in forest nurseries is its pH, which exceeded 9.0.
67	Does shading and ground cover of moss and litter improve germination and establishment of Betula pendula Roth, Salix caprea L. and Populus tremula L. seedlings during drought stress in climate change? - a greenhouse study	The climate change is leading to a significant increase in temperatures and dry periods in spring, for example in parts of middle and north Europe. Thus, the important factor for tree growth, the water availability, decreases on forest sites. It is to be expected that the successful establishment of pioneer tree species as pre-forests on large damaged areas will considerable be limited in the future. The phases of germination and establishment are the most dangerous phase in the life of trees. In this greenhouse study, we tested how different microsite conditions (open soil, moss and litter cover as well as different shading) under reduced water availability influence establishment success and growth of Betula pendula, Populus tremula and Salix caprea. The initial high germination success were reduced to 14%, 7% and 12% for Populus tremula, Salix caprea and Betula pendula, respectively, and the growth were significantly slower when the relevant soil water resource was just above the permanent wilting point. Therefore, in the first year the germination and establishment is linked to persistent moist conditions. If the soil dries out during germination, e.g. if there is no watering for more than 3 weeks, all seedlings died. Equivalent germination microsites (shading or ground cover) with comparable possible seedling densities to the moist open soil does not exist under water stress. Although moss and litter cover retain longer soil moisture under extremely dry conditions and guarantee significantly better seedling development than on open soil, initially significantly fewer seeds germinate on these substrate types. Radiation shows no influence on germination and seedling survival. The seedlings are able to survive radiation conditions of 3% and 27% of open area radiation. This makes establishment possible under (remaining) light canopy, at the edge of damaged areas or in small islands of remaining shelter trees on damaged areas. However, radiation had a significant effect on growth. With increasing radiation, shoot lengths and above ground biomasses are higher and the root collar diameter larger. Overall, Betula pendula is the most drought stress resistant of the tested tree species. While Populus tremula and Salix caprea already had problems establishing themselves on dry sites, the problem will become more serious under climate change. The lack of moist, vegetation-free open soils will result in a significant reduction of establishment success for tested pioneer tree species in climate change.
68	Investigation of the effect of sowing time on one of the key crops of sustainable land use, the hairy vetch (Vicia villosa roth.): growth indicators and yield elements in Nyirseg region of east Hungary	Leguminous crops, whose species characteristics and agronomic values allow their incorporation into sand farming, are of great importance for the environmentally friendly utilization of the acidic sandy soils of Nyirseg. Among the legume cultivars that can be grown on acidic sandy soils, the hairy vetch is of outstanding importance, which is also been grown as green manure, green fodder, and seed, in Hungary, for more than a hundred years. Our observation aimed to examine, in a field micro-parcel experiment, at different sowing times, in six replicates, at three different recording periods, the plant height, the root length, the number of the Rhizobium root-nodules formed on the main and lateral roots, the number of seeds, the weight of the seeds, and the thousand kernel weight of the hairy vetch. From our experimental results, we found that the average height of the plants before the onset of winter, at the sowing time in late September, was between 11 and 18 cm, while the root length ranged from 16 to 26 cm. In the same phenophase (before winter) and sowing time, the highest number of Rhizobium nodules was measured on the main root (9.4-11.5), while the most efficient nodule formation on the lateral roots was in the budding period (13.7-27.6), also in the sowing time of September 20. In the studied years, the data on the number of pods per plant of hairy vetch showed an increasing trend with sowing time (5.6-12.2 pc/plant). The same increasing trend was observed for the number of seeds per plant (13.9-34.6 pc/plant). The highest seed weight (0.57-0.79 g) was obtained at the last sowing date. The results presented above also confirm that the cultivation of hairy vetch should become more and more important for sustainable land use.
69	Evaluation of Trichoderma spp. on Fusarium oxysporum f. sp. asparagi and Fusarium wilt control in asparagus crop	Among the key diseases affecting the asparagus crop (Asparagus officinalis L.), vascular wilting of asparagus caused by Fusarium oxysporum f. sp. asparagi stands out worldwide. This disease significantly shortens the longevity of the crop and limits economic production. Traditional control measures have been largely ineffective, and chemical control methods are difficult to apply, making biological control approaches, specifically the use of Trichoderma, an economical, effective, and risk-free alternative. This study aimed to identify the main factors that affect the efficacy of biopesticides studied as Biological Control Agents (BCAs) against Fusarium wilt in asparagus and to assess the efficacy of Trichoderma-based biopesticides under greenhouse and semi-field conditions. We evaluated the response of three Trichoderma spp. (T. atroviride, T. asperellum, and T. saturnisporum) to environmental variables, such as temperature and water activity, and their antagonistic capacity against Fusarium oxysporum f. sp. asparagi. All three Trichoderma species inhibited the growth of the pathogen in vitro. A decrease in water activity led to a greater reduction in the growth rate. The efficacy of the three biological control agents decreased with higher temperatures, resulting in minimal inhibition, particularly under conditions of restricted available water in the environment. The effect of the fungal inoculum density was also analyzed at two different temperatures. A direct correlation between the amount of inoculum and the score on the Disease Severity Index (DSI) was observed. A notable reduction in DSI was evident in treatments with high inoculum density (10<sup>6</sup> conidium/mL) for all three species of Trichoderma tested at both temperatures. In greenhouse and semi-field tests, we observed less disease control than expected, although T. asperellum and T. atroviride showed lower disease severity indices and increased the dry weight of seedlings and crowns, whereas T. saturnisporum resulted in the highest disease rate and lowest dry weight. This work highlights that the efficacy of Trichoderma as BCAs is influenced by various factors, including the quantity of soil inocula, and environmental conditions. The study findings have strong implications for selecting appropriate Trichoderma species for controlling specific pathogens under specific environmental conditions.
70	Development of a new micropropagation protocol and transfer of in vitro plants to in vivo conditions for cascade hop	The vegetative propagation of hops, despite being a reliable method, is not very common due to the unavailability of the plant material. In this study, the technique of in vitro propagation was applied to the Cascade variety of Humulus lupulus L. The plant material was collected from a private field in Sicily; the explants were subjected to sterilization before in vitro culture. Single-node explants were placed in in vitro culture in nine different culture media for multiplication. Thidiazuron (TDZ), Benzyladenine (BAP) and meta-Topoline (mT) were tested for multiplication phase. For the rooting phase, five types of different culture media were evaluated. Binodal cuttings coming from the previous multiplication test were placed in the culture. The rooting media differ from each other in the concentration and ratio of two auxin hormones: Indolo-3-acetic acid (IAA) and Indole-3-butyric acid (IBA). In vitro rooted plants obtained from the rooting phase were transferred to ex vitro conditions in a microbox with agri-perlite and a solution containing Murashige and Skoog (MS) basal medium at half concentration. With a culture medium containing the highest TDZ doses (H6) and combination with cytokinin (H8 and H9), the highest shoot percentage was obtained. After 3 months of in vitro culture, the highest shoot percentage was observed in the culture medium with 2 mL L<sup>-1</sup> of BAP. The highest rooting percentage, roots numbers and root length were found when the culture medium was supplemented with 1 mL L<sup>-1</sup> of IAA. The usage of agri-perlite and MS at half concentration, without PGR, allowed us to obtain a 99.1% survival rate. This micropropagation protocol is useful for obtaining virus-free plants and for the development of the brewery industry.
